ID,ACTIVE (1/0),NAME,PARENT CATEGORY ID (138),PRICE (BEFORE TAX),TAX,MANUFACTURER,EAN13,ECOTAX,WEIGHT,QUANTITY,SHORT DESCRIPTION,DESCRIPTION,TAG WORDS (SEPERATE BY test test ),META-TITLE,META-KEYWORDS (sample sample),META-DESCRIPTION,TEXT – IN STOCK,OUT STOCK – ORDER ALLOWED,IMAGE URL (MULTIPLE SEPERATED BY COMMA (link link),Product avail
,1,Tegaderm Hydrocolloid Dressing,Hydrocolloid,1,,,,,,,Tegaderm Hydrocolloids are sterile wound dressings which consist of a hypoallergenic hydrocolloid adhesive with an outer clear adhesive cover film impermeable to liquids bacteria and viruses.,Tegaderm Hydrocolloids are sterile wound dressings which consist of a hypoallergenic and hydrocolloid adhesive with an outer clear adhesive cover film impermeable to liquids and bacteria and viruses. The inner layer of hydrocolloid adhesive rapidly absorbs exudate faster than the leading competitive hydrocolloid in the first 48 hours. The breathable outer film layer provides a consistently high rate of moisture vapor transmission. These features ensure an optimal moist wound environment and minimize the chance for damage to healthy periwound skin and provide extended wear for up to seven days.,,Tegaderm Hydrocolloid Dressing,,,,,http://www.woundsource.com/files/imagecache/product_image/woundsource/product-images/tegaderm-hydrocolloid-dressing-sacral-design-3m-wound-care.jpg,
,1,Anasept Gel,Hydrogel - Antimicrobial,1,,,,,,,Anasept Gel is an extremely safe topical hydrogel with exceptionally rapid broad spectrum bactericidal fungicidal and virucidal properties. Anasept Gel rapidly eliminates common infection-causing bacteria as well as antibiotic-resistant strains MRSA VRE and other dangerous micro-organisms.Anasept Gel requires a secondary dressing to hold in place.,Anasept Antimicrobial Skin and Wound Gel is an extremely safe topical hydrogel with exceptionally rapid broad spectrum bactericidal and fungicidal and virucidal properties. Anasept Gel rapidly eliminates antibiotic-resistant strains MRSA and VRE and other dangerous micro-organisms. Anasept Gel may be used for the following wound types: pressure ulcers (stage I-IV) - cuts and abrasions - surgical incisions/wounds - diabetic foot ulcers - first and second degree burns- venous stasis ulcers - grafted wound - donor sites. Anasept Gel may be used for irritated skin or rashes.  Anasept Antimicrobial Skin and Wound Gel is indicated for use by Health Care Professionals in the management of wounds:  :: partial to full thickness  :: infected wounds with mild to moderate exudate:Secondary dressing required to hold in place. www.anacapatechnologies.com,,Hydrogel - Antimicrobial,,,,,http://www.anacapa-tech.net/anacapawp/wp-content/uploads/2010/01/anasept-gel-wound-gel.jpg,
,1,Silver-Sept,Hydrogel - Antimicrobial,1,,,,,,,A clear amorphous antimicrobial hydrogel that inhibits the growth of bacteria including antibiotic resistant strains such as MRSA VRE and fungi such as Candida albicans and Aspergillus niger. ,Silver-Sept Antimicrobial Skin & Wound Gel is a clear and LATEX FREE and amorphous hydrogel wound dressing that helps to maintain a moist wound environment that is conducive to healing. Silver-Sept will absorb a mild amount of wound exudate. Silver-Sept will not stain or discolor tissue.  Silver Sept functions as a long-lasting and antimicrobial barrier by inhibiting the growth of bacteria including the antibiotic resistant strains: MRSA & VRE & clinically important fungi such as: Candida albicans and Aspergillus niger. Secondary dressing required to hold in place.,,Silver-Sept,,,,,http://phdartstudio.com/wp-content/uploads/silver_sept_family1.jpg,
,1,Sorbact Gel,Hydrogel - Antimicrobial,1,,,,,,,Sorbact Gel dressings are used to prevent or eliminate infection in dry to low-exudating wound burns and fungal infections without the use of silver. Sorbact selectively binds and inactivates pathogenic microorganisms through a natural binding process.,Sorbact Gel dressings are used to prevent or eliminate infection in dry to low-exudating wound or burns or fungal infections without the use of silver. Sorbact selectively binds and inactivates pathogenic microorganisms through a natural binding process. Sorbact technology builds on the physical forces that make two hydrophobic (water-repellent) particles bind together when in direct contact utilizing the binding force of surrounding water molecules. The green surface of Sorbact has a unique property that binds and inactivates pathogenic microorganisms. Microorganisms bind to Sorbact within 15-30 seconds of application and become inactivated creating a microbiological balance that is favorable for the wound healing process. Binding and inactivation continues until Sorbact is removed and replaced.,,Sorbact Gel,,,,,http://www.cutimed-sorbact.com/Canada/caf/img/sorbact_gel.jpg,
,1,ReliaMed Hydrogel Sheet,Hydrogel - Sheet,1,,,,,,,Rehydrates dried wound bedsand provides cooling effect for first- and second-degree burns.  A secondary dressing or tape is needed to hold the dressing in place.,Rehydrates dried wound beds.  Promotes autolytic debridement.  Provides cooling effect for first- and second-degree burns.  A secondary dressing or tape is needed to hold the dressing in place.   Latex-free.,,ReliaMed Hydrogel Sheet,,,,,http://healthcaresupplypros.com/img/zoom/reliamed-hydrogel-sheet-dressing.jpg,
,1,Spand-Gel ,Hydrogel - Sheet,1,,,,,,,Spand-Gel primary wound hydrogel dressing provides a moist cool wound-healing environment to promote granulation tissue formation. Secondary dressing required to hold in place.,Spand-Gel primary wound hydrogel dressing provides a moist and cool wound-healing environment to promote granulation tissue formation. It relieves pain and burning and itching and soreness. Spand-Gel absorbs wound exudates 3 times its weight. Provides a barrier from exogenous bacteria and fluids and does not adhere to tissue.  Spand-Gel comes in specialized shapes and sizes to fit any area. This cool and aloe-based hydrogel sheet may be used in conjunction with Burn Block Lotion. Best when cooled in the refrigerator for 30 minutes before using to provide soothing and cooling relief and a more comfortable recovery. This product may be rinsed off and placed in a zip-locked bag and refrigerated for later use.  Secondary dressing required to hold in place. www.medi-techintl.com.,,Spand-Gel ,,,,,http://www.woundsource.com/files/woundsource/product-images/spandgel_meditechinternational.jpg,
,1,Dermagran Hydrophillic,Hydrogel ,1,,,,,,,Dermagran Hydrophilic contains nutrients such as zinc and vitamin B6 that play an important role in tissue repair. Dermagran Hydrophilic dressing is useful for rehydrating sloughy or necrotic tissue and enhancing autolytic debridement.,Dermagran Hydrophilic contains nutrients such as zinc and vitamin B6 that play an important role in tissue repair. Dermagran Hydrophilic dressing is useful for rehydrating sloughy or necrotic tissue and enhancing autolytic debridement. Dermagran provides a moist wound environment that is conducive to wound healing on minimally draining wounds.  Dermagran Hydrophilic dressings provide either a primary cover or filler for chronic and acute wounds. The zinc-nutrient dressing formulation and balanced pH technology of Dermagran provides a moist and mildly acidic environment conducive to wound healing. In addition Dermagran products contain Vitamin A and Vitamin B6 and calcium and Magnesium. Dermagran may be used for the management of pressure ulcers (Stages II – IV) - tissue trauma - surgical incisions - partial thickness thermal burns - diabetic - venous stasis ulcers.,,Dermagran Hydrophillic,,,,,http://www.mountainside-medical.com/product_images/b/470/dermagran-b-ointment__40732_std.jpg,
,1,Hypergel,Hydrogel ,1,,,,,,,A water-based hypertonic saline gel that effectively softens and debrides dry necrotic tissue.  ,Hypergel effectively debrides dry necrosis to a good environment for natural wound healingsoftens and debrides dry necrosis (eschar) to create an optimal environment for natural wound healing.  A water-based hypertonic saline gel that effectively softens and debrides dry necrotic tissue.  Secondary dressing required to hold in place.,,Hypergel,,,,,http://markets.molnlycke.com/Documents/WoundCare/HYPERGEL/Images/Hypergel_300x300.jpg,
,1,Multidex Maltodextrin Gel,Hydrogel ,1,,,,,,,A hydrophilic Maltodextrin NF wound dressing clinically proven to promote the growth of granulation tissue and epithelial proliferation. Quickly fills wound site rapidly mixing with exudate to form a protective coating that maintains an ideal moisture balance to protect against dehydration.,A hydrophilic Maltodextrin NF wound dressing clinically proven to promote the growth of granulation tissue and epithelial proliferation.  Quickly fills wound site and rapidly mixes with exudate to form a protective coating that maintains an ideal moisture balance to protect against dehydration. Available as a gel for dry and minimally draining wounds. For use on all wound types.  Can be used on infected hard-to-heal wounds. Specifically formulated to provide topical nutrients to wound sites and create a natural healing environment. Non-toxic and not systemically absorbed.  Controls odor while decreasing purulent exudate. Penetrates all wound irregularities to fill tunneling and undermining. Softens necrotic tissue to facilitate debridement. Primary dressing.,,Multidex Maltodextrin Gel,,,,,http://www.admedonline.com/prodimages/large/hydrogel_multidex_gel-1.jpg,
,1,Normlgel,Hydrogel ,1,,,,,,,Donates moisture to the wound site for optimal wound healing.  Secondary dressing required to hold in place.,Normlgel is 0.9% Sodium Chloride (NaCl) solution in gel form. It donates moisture to the wound and maintains an optimal moist environment for wound healing. Normlgel may be used in granulating and open wounds such as pressure ulcers + venous + arterial leg ulcers + diabetic ulcers + superficial burns (1st and 2nd degree) + open surgical wounds. Normlgel may also be used on wounds covered with dry fibrin. Secondary dressing required to hold in place.  Donates moisture to the wound site for optimal wound healing.  :: provides a moist environment for the wound  :: supports autolytic debridement when needed,,Normlgel,,,,,http://www.molnlycke.com/Old/Documents/WoundCare/NORMLGEL/Images/Normlgel_300x300.jpg,
,1,Deroyal Xeroform Impregnated Gauze,Impregnated Gauze,1,,,,,,,A sterile fine mesh gauze impregnated with a blend of 3% Bismuth Tribromophenate (Xeroform) and USP Petrolatum. Non-adherent to wound site. Helps maintain a moist wound environment.,A sterile fine mesh gauze impregnated with a blend of 3% Bismuth Tribromophenate (Xeroform) and USP Petrolatum. Non-adherent to wound site. Helps maintain a moist wound environment. 3% Bismuth Tribromophenate (Xeroform) provides deodorizing action.  Primary dressing.,,Deroyal Xeroform Impregnated Gauze,,,,,http://www.woundsource.com/files/woundsource/product-images/deroyalxeroform_deroyal.jpeg,
,1,Integrity Xeroform Petrolatum Impregnated Gauze,Impregnated Gauze,1,,,,,,,Xeroform Impregnated Gauze is a sterile non-adhering primary dressing with 3% Xeroform (Bismuth Tribromophenate) and USP Petrolatum in a blend on a fine mesh gauze. Xeroform Gauze is packaged in convenient peel-open tamper proof packages.,Xeroform Impregnated Gauze is a sterile non-adhering primary dressing with 3% Xeroform (Bismuth Tribromophenate) and USP Petrolatum in a blend on a fine mesh gauze. Xeroform Gauze is packaged in convenient peel-open tamper proof packages.  Xeroform Gauze is: MEDICATED and mildly deodorizing and it's bacteriostatic properties inhibit the growth of bacteria in the wound.  NON-ADHERING it clings and conforms to the wound without sticking. A comfortable soothing hypoallergenic dressing.  OCCLUSIVE Xeroform Gauze inhibits the loss of body fluids and helps to protect the wound site from contamination. A single layer provides effective coverage.  Xeroform has a deodorizing and medicating property that is an ideal dressing for all types of open wounds (cancer resections - burns - donor sites - colostomies - urological - proctological procedures - and all surgical incisions. Can be applied to a non-draining or lightly draining wound.  Xeroform Gauze dressings provide a moist environment that is conducive to wound healing.  Xeroform Gauze is designed to be used by all caregivers who may dress wounds different settings (hospitals - clinics - burn units - operating rooms - emergency rooms - surgi-centers - nursing homes - physician's offices - industrial clinics).,,Integrity Xeroform Petrolatum Impregnated Gauze,,,,,http://www.expressmedicalsupplies.com/images/p_images/srichiei12591.jpg,
,1,Mesalt Impregnated Gauze,Impregnated Gauze,1,,,,,,,Mesalt supports the cleansing of moderately to heavily discharging wounds including infected wounds.,Mesalt supports the cleansing of moderately to heavily discharging wounds including infected wounds.  :: Effectively supports the cleansing of the wounds :: Mesalt absorbs exudate bacteria and necrotic material :: Easy application  Areas of use:  Mesalt is intended for the management of heavily discharging and discharging infected wounds in the inflammatory phase and deep cavity wounds such as pressure ulcers and surgical wounds. How Mesalt works: The discharge from the wound releases the sodium chloride from the dressing. Mesalt effectively stimulates the cleansing of wounds in the inflammatory phase by absorbing exudate and bacteria and necrotic material from the wound. Mesalt thereby facilitates the natural wound healing process.,,Mesalt Impregnated Gauze,,,,,http://tristatesurgical.com/images/98WC.jpg,
,1,DeRoyal Oil Emulsion Dressing,Impregnated Gauze,1,,,,,,,DeRoyal Oil Emulsion Dressing is a sterile non-adhering dressing made of knitted cellulose fabric impregnated with an oil emulsion blend. It is used as a primary dressing (goes directly in or on a wound).,DeRoyal Oil Emulsion Dressing is a sterile non-adhering dressing made of knitted cellulose fabric impregnated with an oil emulsion blend. It is used as a primary dressing (goes directly in or on a wound).  DeRoyal Oil Emulsion Dressing conforms to the wound site without sticking to fragile healing tissue while helping to maintain a moist wound environment conducive to healing. The knitted cellulose fabric is breathable and allows wound drainage to flow away from the wound site into the absorbent cover dressing thus minimizing maceration or irritation. DeRoyal Oil Emulsion Dressing is ideal for dry to heavily draining wounds. • Any draining wound  • Infected wounds  • Non-infected wounds • Dermal ulcers • Venous ulcers • First and second degree burns • Donor sites • Skin grafts • Lacerations  • Abrasions  • Surgical incisions.,,DeRoyal Oil Emulsion Dressing,,,,,http://image.wisdomking.com/images/pictures/3/1/photo_113.jpg,
,1,ReliaMed Petrolatum Impregnated Gauze,Impregnated Gauze,1,,,,,,,ReliaMed Petrolatum Impregnated Gauze has white petrolatum properties minimize trauma to the wound.  ,:: Latex-free :: White petrolatum properties minimize trauma to the wound  :: Ideal for Stages II - IV chronic wounds tunneling wounds and noninfected wounds.  www.reliamedproducts.com,,ReliaMed Petrolatum Impregnated Gauze,,,,,http://healthcaresupplypros.com/img/zoom/reliamed-petrolatum-impregnated-gauze.jpg,
,1,ReliaMed Xeroform Impregnated Gauze,Impregnated Gauze,1,,,,,,,ReliaMed Xeroform is a non-adherent dressing for wounds which provides moist environment conducive to wound healing.,ReliaMed Xeroform is a non-adherent dressing for wounds which provides a moist environment conducive to wound healing.  The conformable gauze is soft but fine.  Reliamed Xeroform is impregnated with 3% bismuth tribromophenate. Removal of these non-adherent dressings causes minimal trauma to both the wound bed and patient. They are the impregnated dressings of choice for applications when mild medication or deodorizing are required.  Examples of use include: post operative  applications and first and second degree burns and skin grafts.,,ReliaMed Xeroform Impregnated Gauze,,,,,http://htagmedical.com/ccdata/images/smallMain_13_286.jpg,
,1,SHUR-CONFORM Oil Emulsion Impregnated Gauze,Impregnated Gauze,1,,,,,,,Oil Emulsion impregnated dressings are designed to provide non-adherent dressing for wounds providing a moist environment conducive to wound healing. They are made of a knitted cellulose acetate fabric coated with a formulated petrolatum emulsion.,Oil Emulsion impregnated dressings are designed to provide non-adherent dressing for wounds and also provide a moist environment conducive to wound healing. They are made of a knitted cellulose acetate fabric coated with a formulated petrolatum emulsion. The knitted fabric allows wound fluid to move through the dressing and into a secondary absorbent dressing. Oil Emulsion dressings are non-adherent.  Removal of these dressings causes minimal trauma to the wound bed and patient. Oil Emulsion dressings are commonly used for the management many types of wounds (skin grafts - surgical sites -abrasions lacerations - dermal ulcers - cosmetic surgery sites). Latex Free.,,SHUR-CONFORM Oil Emulsion Impregnated Gauze,,,,,http://healthcaresupplypros.com/img/zoom/shur-conform-oil-emulsion-dressing.jpg,
,1,Tegaderm Matrix,MMP Regulator,1,,,,,,,Tegaderm Matrix dressing is a unique affordable wound care solution that aids in the management of hard-to-heal wounds. Secondary dressing required to hold in place.,Secondary dressing required to hold in place. Tegaderm Matrix dressing is a unique and affordable wound care solution that aids in the management of hard-to-heal wounds. It is designed to help jump-start wounds and enable the wound to progress through the normal healing cascade. The dressing is indicated for use with chronic and non-infected wounds including: diabetic ulcers and pressure ulcers (stages II-IV) and venous stasis ulcers. Tegaderm Matrix dressing is the first advanced wound care solution that utilizes the innovative PHI technology. This technology consists of a unique blend of cations found naturally in the body including potassium and zinc and calcium and rubidium. The unique formulation helps promote the natural moisture balance needed for chronic wound healing.  Benefits:  :: Easy to use apply and remove  :: Safe and effective  :: Patient-friendly.  www.3M.com,,Tegaderm Matrix,,,,,http://images.allegrocentral.com/C1/FF/3m-tegaderm-matrix-dressing-with-phi-2-x-2-563216-MEDIUM_0.jpg,
,1,ReliaMed Non-Adherent Wound Dressings,Non-Adherent Dressings,1,,,,,,,Absorbent yet will not damage tissue by sticking. Ideal for use as primary dressing for lightly draining wounds. Sterile.,Absorbent and will not damage tissue by sticking. Ideal for use as primary dressing for lightly draining wounds. Sterile.,,ReliaMed Non-Adherent Wound Dressings,,,,,http://ecx.images-amazon.com/images/I/21%2B5FXUZC7L._SL500_AA300_.jpg,
,1,ReliaMed Packing Strips,Packing Gauze,1,,,,,,,Can be used dry to absorb drainage in exuding wounds or soaked with a medication of choice. Secondary dressing is required to hold strips in place and protect wounds from outside contaminants.,Can be used dry to absorb drainage in exuding wounds or soaked with a medication of choice. Secondary dressing is required to hold strips in place and protect wounds from outside contaminants. Each bottle has a special patent-pending strip delivery system that ensures packing material is kept clean and tangle-free with the end always easy to locate at the top of the bottle.  Latex-free.,,ReliaMed Packing Strips,,,,,http://www.medexsupply.com/images/normal/RAM-ZG25P.jpg,
,1,Cavilon 3-in-1 Incontinence Care Lotion,Skin Care,1,,,,,,,A no-rinse cleanser moisturizer and barrier in one product. Use for skin care after incontinence or for bathing when skin is fragile or at risk.,A no-rinse cleanser moisturizer and barrier in one product. Use for skin care after incontinence or for bathing when skin is fragile or at risk.  A complete skin care system in one product.  Gently removes contaminants from skin. Reduces caregiver time and effort.,,Cavilon 3-in-1 Incontinence Care Lotion,,,,,https://www.mountainside-medical.com/product_images/uploaded_images/3M-Incontinence-Care-Lotion.jpg,
,1,Cavilon Antifungal Cream,Skin Care,1,,,,,,,An antifungal barrier cream that effectively relieves redness irritation scaling itching discomfort and burning. The barrier protects against moisture and the easy-to-spread formula soothes affected areas.,An antifungal barrier cream that effectively relieves common skin problems (redness - irritation - scaling - itching - discomfort - burning). The barrier protects against moisture and the easy-to-spread formula soothes affected areas.  Miconazole Nitrate 2%. Enriched with water-repelling ingredients.,,Cavilon Antifungal Cream,,,,,http://www.3m.com/product/images/Cavilon-Antifungal-Cream-300.jpg,
,1,Cavilon Durable Barrier Cream,Skin Care,1,,,,,,,Cavilon Durable Barrier Cream,Cavilon Durable Barrier Cream is a concentrated and therapeutic cream that provides durable and long-lasting protection from body fluids while it moisturizes the skin. Cavilon resists wash off and therefore requires less frequent applications.   Cavilon cream vanishes into the skin and does not transfer off to briefs or diapers. It contains dimethicone for skin protection.  :: Cavilon protects “at-risk” skin from damage associated with incontinence.  :: Cavilon protects chafed chapped skin.  :: Cavilon moisturizes severely dry skin.,,Cavilon Durable Barrier Cream,,,,,http://www.medicalsupplydepot.com/MMM3355_THUMB350.jpg,
,1,Cavilon Extra Dry Skin Cream,Skin Care,1,,,,,,,A moisturizing cream ideal for individuals with diabetes or other dry skin conditions. The pH balanced lipid-rich formula lasts 24 hours to soften and relieve rough cracked or scaly skin.,A moisturizing cream ideal for individuals with diabetes or other dry skin conditions. The pH balanced and lipid-rich formula lasts 24 hours to soften and relieve rough or cracked and scaly skin.  •Ideal for diabetic foot care • Hypoallergenic • Latex Free,,Cavilon Extra Dry Skin Cream,,,,,http://image.become.com/imageserver/s7/1343302087-175-175-5-32-0-fbw0-fbh0/3m-cavilon-extra-dry-skin-cream-fka-foot-and-dry-skin-cream-each.jpg,
,1,Cavilon No Sting Barrier Swabs,Skin Care,1,,,,,,,Cavilon No Sting Barrier Swabs contain a sting-free alcohol-free liquid barrier film that dries quickly to form a breathable transparent coating on the skin. Cavilon is designed to protect intact or damaged skin from urine feces other body fluids tape trauma and friction.,Cavilon No Sting Barrier Swabs contain a sting-free and alcohol-free liquid barrier film that dries quickly to form a breathable and transparent coating on the skin. Cavilon is designed to protect intact or damaged skin (from urine -  feces - other body fluids - tape trauma - friction).  Cavilon No Sting is a hypoallergenic and non-cytotoxic liquid film which will not sting even when applied to damaged or denuded skin.  :: Incontinence skin care  :: Peri-stomal skin protection  :: Peri-wound skin protection :: Peri-tube skin protection  :: Adhesive trauma prevention.,,Cavilon No Sting Barrier Swabs,,,,,http://shop.qrshc.nl/_clientfiles/KingImages/m_3343E.PNG,
,1,InterDry Ag ,Skin Care,1,,,,,,,InterDry Ag Textile with Antimicrobial Silver Complex is a skin fold management system specially designed to manage moisture odor and inflammation in skin folds and other skin-to-skin contact areas. The textile significantly improves the symptoms associated with intertrigo:,InterDry Ag Textile with Antimicrobial Silver Complex is a skin fold management system specially designed to manage moisture and odor.  It will also help prevent inflammation in skin folds and other skin-to-skin contact areas. The textile significantly improves the symptoms associated with intertrigo:  :: Maceration  :: Denudement  :: Inflammation  :: Itching   :: Satellite Lesions,,InterDry Ag ,,,,,http://www.woundsource.com/files/woundsource/product-images/interdry-age-textile-antimicrobial-silver-complex-coloplast.png,
,1,Medi-Soothe Therapy Lotion,Skin Care,1,,,,,,,Medi-Soothe Therapy Lotiona combination of diamond Aloe Vera antioxidant Vitamins E and D and botanical oils soothes the burn of cosmetic procedures including acid peels and some laser procedures. Medi-Soothe replenishes moisture and encourages production of collagen fibration for quicker more comfortable healing.,Medi-Soothe Therapy Lotion is a combination of diamond Aloe Vera and antioxidant Vitamins E and D and botanical oils.  It soothes the burn of cosmetic procedures such as acid peels and some laser procedures. Medi-Soothe replenishes moisture and encourages production of collagen fibration for quicker and more comfortable healing.  www.medi-techintl.com,,Medi-Soothe Therapy Lotion,,,,,http://www.medi-techintl.com/images/medisoothe_large.jpg,
,1,ReliaMed Alcohol Prep Pad,Skin Care,1,,,,,,,ReliaMed Alcohol Prep Pads are made for preparation of skin prior to injection. Saturated with 70% isopropyl alcohol for optimum anti-bacterial action.,ReliaMed Alcohol Prep Pads are made for preparation of skin prior to injection. Saturated with 70% isopropyl alcohol for optimum anti-bacterial action. :: Antiseptic for preparation of skin prior to injection :: For individual professional and hospital use  :: Saturated with 70% V/V isopropyl alcohol  :: Four-layer wrapper provides air-tight seal prevents leakage and pad from drying out,,ReliaMed Alcohol Prep Pad,,,,,http://ecx.images-amazon.com/images/I/31BtJIUou0L._SL160_.jpg,
,1,ReliaMed Sting Free Protective Barrier Wipes,Skin Care,1,,,,,,,Quick-drying wipes protect skin from adhesive stripping body fluids and incontinence without stinging.  Using wipes forms a transparent protective barrier between skin and moisture for 72 hours. ,Quick-drying wipes protect skin from adhesive stripping and body fluids and incontinence and does not sting.  The wipes form a transparent and protective barrier between skin and moisture for 72 hours.  Aids in the prevention of skin maceration.  Will not clog diapers or interfere with absorbent pads Alcohol-free.,,ReliaMed Sting Free Protective Barrier Wipes,,,,,http://di29.shoppingshadow.com/images/di/32/53/6a/6b5a4a746f55746d715a385a536f4448504b77-149x149-0-0.jpg,
,1,Durapore Cloth Tape,Tape,1,,,,,,,"A ""silk-like"" tape with a latex-free hypoallergenic adhesive that offers high strength and adhesion. It adheres well to dry skin.","A ""silk-like"" tape with a latex-free and hypoallergenic adhesive that offers high strength and adhesion. It adheres well to dry skin.  This ""silk-like"" tape is the most economical and high-strength and high-adhesion tape. Durapore tape is conformable and has bi-directional tear. It is excellent for securing regular and bulky dressings and tubing and immobilization.",,Durapore Cloth Tape,,,,,http://images.allegrocentral.com/6D/E3/ff80808111bf06b90111d8760a5b1863-PRODUCT-BIG_IMAGE.jpg,
,1,ReliaMed Cloth Tape,Tape,1,,,,,,,Perfect for securing dressings catheters and tubing and for repeated applications where preservation of sensitive or at-risk skin is essential.,Perfect for securing dressings catheters and tubing and for repeated applications where preservation of sensitive or at-risk skin is essential.  Gentle to skin with moderate stretch to accommodate swelling and movement.  Water-resistant.,,ReliaMed Cloth Tape,,,,,http://www.medexsupply.com/images/NPP-1041I.jpg,
,1,m medipore h soft cloth medical tape,Tape,1,,,,,,,3M Medipore H tape is the same soft latex-free hypoallergenic conformable tape as standard Medipore tape but with increased gentleness and stronger adhesion for more challenging applications. 3M Medipore H tape is available in perforated rolls.,"3M Medipore H tape is the same as standard Medipore tape (soft - latex free - hypoallergenic - conformable tape) but with increased gentleness and stronger adhesion for more challenging applications. 3M Medipore H tape is available in perforated rolls.  3M Medipore H tape is a non-woven polyester. It is a soft and highly conformable tape. It has excellent adhesion yet is gentle to skin and reduces the risk of skin irritation. 3M Medipore H tape is comfortable and porous and breathable and stretches to accommodate swelling and movement. 3M Medipore H tape is perforated so that tape can be torn off the roll by hand. It is easy to handle (with or without gloves). 3M Medipore H tape does not stick to itself and the edges will not curl. Medipore H tape is particularly useful for securing wound dressings and tubing and catheters and repeated applications where preservation of ""at risk"" skin is critical.",,m medipore h soft cloth medical tape,,,,,http://images.allegrocentral.com/59/99/3M-Medipore-H-Soft-Cloth-Surgical-Tape-1-wide-547929-PRODUCT-MEDIUM_IMAGE.jpg,
,1,Medipore Fabric Tape,Tape,1,,,,,,,Latex-free hypoallergenic Soft Cloth tape products that offer excellent adhesion yet are gentle to reduce risk of skin irritation. Available in perforated rolls. Medipore tape is a non-woven polyester soft highly conformable tape. It is comfortable porous and breathable. It stretches to accommodate swelling and movement. The tape is perforated so that no scissors are required. It is easy to handle with or without gloves without curling edges or sticking to itself.,"Latex-free and hypoallergenic Soft Cloth tape products that offer excellent adhesion yet are gentle to reduce risk of skin irritation. Available in perforated rolls. Medipore tape is a non-woven polyester. It is a soft and highly conformable tape. It is comfortable and porous and breathable. It stretches to accommodate swelling and movement. The tape is perforated so that no scissors are required. It is easy to handle ( with or without gloves) without curling edges or sticking to itself.  Medipore tape is particularly useful for securing wound dressings and tubing and catheters and repeated applications where preservation of ""at risk"" skin is critical.",,Medipore Fabric Tape,,,,,http://www.cardinal.com/us/en/distributedproducts/images/M/M2861.jpg,
,1,Mefix Fabric Tape,Tape,1,,,,,,,Mefix Fabric Tape is pre-measured protection paper for convenient measurement and cutting. Perforated split in protection paper for easy handling. Skin-friendly waterbased solvent-free polyacrylate adhesive for secure and gentle fixation. ,Mefix Fabric Tape has many benefite. The pre-measured protection paper is for convenient measurement and cutting. It is a skin-friendly and has perforated split in protection paper for easy handling.  This tape is a waterbased and solvent-free polyacrylate adhesive for secure and gentle fixation. Also soft and elastic nonabsorbent nonwoven for patient comfort.  Areas of use - Mefix can be used in a wide variety of situations where fixation is required (including fixation of dressings - swabs - catheters - tubes).  How Mefix works - The porous structure of the nonwoven fabric ensures air and water vapour permeability. The fabric is flexible and confirms well to body contours. It allows body movements when in place. The fabric is non-absorbent and provides a barrier for blood and fluid strike-through.  The easy-to-remove protection paper is pre-measured in 10 cm intervals and has a perforated split for easy removal and application. Mefix can easily be cut to the desired shape and size.,,Mefix Fabric Tape,,,,,http://www.3tailer.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/5/55473301L.JPG,
,1,3M's Micropore Surgical Tape,Tape,1,,,,,,,3M's Micropore Surgical Tape is a latex-free hypoallergenic paper tape that is ideal for frequent dressing changes. Once the Micropore Surgical Tape is removed minimal adhesion is left behind which reduces the potential for irritation.,3M's Micropore Surgical Tape is a latex-free hypoallergenic paper tape that is ideal for frequent dressing changes. Once the Micropore Surgical Tape is removed minimal adhesion is left behind which reduces the potential for irritation. This surgical tape is porous for breathability and improved healing.,,3M's Micropore Surgical Tape,,,,,http://www.mobilitycare.com/media/catalog/product/cache/1/image/370x/9df78eab33525d08d6e5fb8d27136e95/m/i/micropore.jpg,
,1,ReliaMed Paper Tape,Tape,1,,,,,,,ReliaMed Paper Tape is easy to tear with a natural porosity which allows skin to breathe. Ideal for situations involving frequent re-taping.,ReliaMed Paper Tape is easy to tear with a natural porosity which allows skin to breathe. Ideal for situations involving frequent re-taping.,,ReliaMed Paper Tape,,,,,http://healthcaresupplypros.com/img/zoom/reliamed-paper-surgical-tape.jpg,
,1,3M Kind Removal Silicone Tape,Tape,1,,,,,,,3M Kind Removal Silicone Tape,BETTER FOR PATIENTS Its comfortable application and removal along with secure adhesion makes it ideal for patients with sensitive and compromised or at-risk skin.  Better for all patients whose treatment requires medical tape.  BETTER FOR NURSES By minimizing skin injury upon removal.  It allows you to spend less time treating painful tape-related skin injuries and have more time to take care of your patients.,,3M Kind Removal Silicone Tape,,,,,http://www.parthenoninc.com/product_images/o/344/kindremovaltape__42254_std.jpg,
